age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25,self-employed,single,unknown,no,no,no,cellular,apr,mon,131,2,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,yes
56,retired,married,basic.4y,no,no,no,telephone,may,wed,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
37,admin,married,high.school,no,yes,no,telephone,nov,fri,136,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,yes
50,bluecollar,married,basic.9y,no,no,no,telephone,jun,tue,128,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
35,technician,single,university.degree,no,yes,no,cellular,may,mon,271,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
25,admin,married,high.school,no,no,no,cellular,jul,wed,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
52,technician,married,professional.course,no,yes,yes,cellular,sep,mon,211,1,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes
44,bluecollar,single,basic.9y,unknown,yes,no,cellular,apr,fri,225,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
32,management,married,high.school,no,no,no,telephone,jun,tue,206,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
44,bluecollar,single,professional.course,no,no,no,cellular,oct,tue,123,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes
41,admin,married,university.degree,no,no,no,cellular,aug,wed,85,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
32,admin,single,university.degree,no,yes,no,cellular,aug,fri,233,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
29,admin,single,basic.9y,unknown,yes,no,telephone,may,wed,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
56,technician,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,272,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
50,technician,married,professional.course,no,yes,no,telephone,may,fri,855,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
31,admin,single,university.degree,no,yes,yes,cellular,aug,thu,140,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,yes
27,bluecollar,single,unknown,no,unknown,unknown,cellular,jul,tue,81,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
35,technician,married,high.school,no,no,no,telephone,may,wed,208,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
37,admin,married,high.school,no,no,no,cellular,may,mon,14,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
58,management,married,university.degree,no,no,no,cellular,aug,mon,164,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
54,technician,married,professional.course,no,yes,no,cellular,nov,tue,149,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,yes
48,admin,married,basic.9y,unknown,no,no,telephone,may,thu,517,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
28,bluecollar,single,basic.9y,unknown,no,no,cellular,may,wed,77,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
59,retired,married,professional.course,no,yes,no,telephone,jun,tue,77,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
25,admin,married,high.school,no,no,no,telephone,may,fri,498,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
32,admin,married,university.degree,no,no,yes,cellular,aug,tue,301,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
24,technician,single,university.degree,no,no,no,cellular,oct,wed,197,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,yes
44,management,married,university.degree,no,no,no,telephone,may,wed,158,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
33,self-employed,divorced,basic.9y,no,yes,no,telephone,may,tue,355,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
38,admin,single,university.degree,unknown,yes,no,telephone,jun,tue,992,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
29,bluecollar,married,basic.9y,no,no,no,cellular,may,fri,202,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
43,bluecollar,married,basic.4y,no,yes,no,telephone,may,tue,269,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
53,management,married,university.degree,unknown,yes,no,telephone,may,tue,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
36,technician,single,professional.course,no,no,no,cellular,jul,thu,54,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
32,admin,married,university.degree,no,no,no,telephone,may,thu,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
31,technician,married,university.degree,no,no,no,telephone,nov,mon,57,4,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
38,services,married,high.school,unknown,yes,no,telephone,jun,mon,25,7,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
41,bluecollar,married,basic.4y,no,yes,no,cellular,may,tue,234,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
26,admin,single,high.school,no,no,no,telephone,may,fri,619,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
41,technician,married,university.degree,unknown,yes,yes,cellular,apr,thu,139,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
26,bluecollar,married,basic.9y,no,yes,no,telephone,jun,wed,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
49,bluecollar,married,basic.6y,unknown,no,yes,cellular,may,tue,354,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
38,bluecollar,married,basic.9y,no,unknown,unknown,telephone,jun,fri,144,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
57,self-employed,married,university.degree,no,no,yes,cellular,jul,thu,1441,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
31,admin,married,high.school,no,no,no,cellular,may,thu,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
42,self-employed,married,professional.course,unknown,unknown,unknown,cellular,may,fri,665,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
31,bluecollar,married,basic.9y,no,yes,no,telephone,may,tue,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
40,management,married,unknown,no,yes,no,telephone,jun,fri,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
44,admin,married,university.degree,no,yes,no,telephone,jun,thu,351,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
47,admin,married,basic.6y,unknown,yes,no,cellular,apr,thu,399,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
39,admin,married,high.school,no,no,no,cellular,nov,wed,138,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
59,bluecollar,married,basic.4y,unknown,no,no,telephone,may,mon,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
51,admin,married,university.degree,no,no,no,telephone,jun,mon,295,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,yes
49,technician,divorced,high.school,no,yes,no,cellular,jul,thu,1171,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
29,bluecollar,single,high.school,no,yes,yes,cellular,may,wed,146,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
49,technician,married,professional.course,no,no,no,telephone,jun,thu,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
39,bluecollar,married,basic.9y,no,no,no,telephone,nov,thu,281,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,yes
55,entrepreneur,single,unknown,unknown,no,no,telephone,jul,wed,542,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
26,management,single,university.degree,unknown,yes,no,cellular,jul,wed,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
29,self-employed,married,basic.6y,unknown,yes,no,telephone,may,tue,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
35,technician,married,university.degree,no,no,no,cellular,aug,fri,224,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
31,technician,married,professional.course,no,no,no,telephone,may,fri,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes
43,technician,married,professional.course,no,yes,no,cellular,nov,tue,166,3,999,1,failure,-0.1,93.2,-42,4.153,5195.8,yes
33,admin,single,university.degree,no,yes,no,telephone,oct,thu,166,3,6,2,success,-3.4,92.431,-26.9,0.74,5017.5,yes
47,admin,single,university.degree,no,no,no,cellular,aug,thu,429,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
49,management,married,university.degree,unknown,yes,no,telephone,jul,mon,182,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
60,bluecollar,married,professional.course,no,no,no,telephone,may,tue,59,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
39,services,married,high.school,no,yes,no,cellular,may,thu,328,2,6,3,success,-1.8,93.876,-40,0.683,5008.7,yes
29,bluecollar,married,basic.6y,no,yes,no,cellular,may,thu,108,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
30,services,married,high.school,no,no,no,telephone,may,fri,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
37,admin,married,high.school,no,no,no,telephone,may,tue,316,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
26,bluecollar,single,basic.9y,no,yes,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
56,services,married,high.school,unknown,no,yes,telephone,may,fri,90,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
46,admin,married,high.school,no,no,no,cellular,may,fri,318,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
52,services,married,high.school,no,yes,no,cellular,aug,tue,607,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
44,services,married,high.school,no,yes,no,telephone,jun,fri,40,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
33,technician,married,professional.course,no,no,no,cellular,aug,fri,335,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
53,entrepreneur,married,basic.4y,no,yes,yes,cellular,apr,tue,398,2,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes
48,bluecollar,married,high.school,no,yes,no,cellular,aug,wed,128,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
56,admin,married,university.degree,unknown,no,no,telephone,may,fri,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
62,admin,married,high.school,no,no,no,telephone,mar,mon,163,2,999,0,nonexistent,-1.8,92.843,-50,1.52,5099.1,yes
33,admin,single,high.school,no,no,no,cellular,oct,mon,87,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,yes
54,housemaid,married,professional.course,no,no,no,telephone,oct,mon,187,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
31,admin,single,high.school,no,no,no,cellular,nov,fri,89,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
35,admin,single,basic.4y,unknown,no,no,telephone,may,mon,95,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
30,admin,single,university.degree,no,yes,no,cellular,aug,fri,83,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
32,bluecollar,married,basic.6y,unknown,no,no,telephone,may,wed,630,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
46,admin,divorced,high.school,no,yes,no,cellular,jun,mon,372,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
31,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,1855,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,yes
56,bluecollar,unknown,basic.4y,no,no,no,cellular,apr,fri,422,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
57,admin,divorced,university.degree,no,no,no,telephone,nov,wed,5,1,999,0,nonexistent,-0.1,93.2,-42,4.663,5195.8,yes
36,technician,married,university.degree,no,yes,yes,cellular,may,mon,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
58,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
35,admin,single,university.degree,no,yes,no,cellular,may,thu,143,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
41,admin,married,basic.6y,no,no,no,cellular,apr,fri,1203,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes
30,technician,single,professional.course,no,yes,no,cellular,aug,wed,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
53,services,married,basic.9y,no,yes,no,telephone,jul,tue,723,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,yes
28,admin,single,university.degree,no,yes,no,cellular,may,fri,119,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
44,admin,married,university.degree,no,yes,no,cellular,nov,fri,358,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
31,services,single,high.school,no,no,no,cellular,jul,thu,16,35,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
47,bluecollar,married,high.school,no,yes,yes,telephone,may,fri,72,6,6,1,success,-1.8,92.893,-46.2,1.313,5099.1,yes
57,retired,married,university.degree,no,yes,no,telephone,may,tue,768,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
52,self-employed,single,basic.4y,unknown,yes,no,telephone,may,thu,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes
43,services,married,high.school,no,no,yes,telephone,may,tue,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
49,admin,married,university.degree,no,no,no,cellular,nov,tue,163,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,yes
38,services,married,high.school,no,no,yes,cellular,jul,thu,74,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
31,technician,single,university.degree,no,no,no,cellular,nov,tue,259,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,yes
57,admin,married,university.degree,no,yes,no,cellular,jul,thu,73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
48,admin,single,university.degree,no,yes,no,cellular,nov,wed,210,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
30,self-employed,married,university.degree,no,yes,no,telephone,sep,mon,103,2,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,yes
34,services,divorced,high.school,no,no,no,cellular,may,fri,66,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
37,technician,married,professional.course,no,no,no,telephone,jun,thu,96,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
57,admin,married,unknown,no,yes,no,cellular,dec,wed,391,2,999,0,nonexistent,-3,92.713,-33,0.706,5023.5,yes
61,admin,married,university.degree,unknown,yes,no,cellular,jun,wed,1076,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
36,technician,married,professional.course,no,no,no,telephone,jun,wed,183,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
36,bluecollar,married,unknown,no,no,no,telephone,may,wed,837,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
44,management,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,73,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
32,technician,single,university.degree,no,yes,yes,cellular,aug,wed,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
29,management,single,university.degree,no,yes,no,cellular,may,fri,468,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,yes
48,retired,married,basic.4y,unknown,no,yes,cellular,jul,mon,780,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
38,bluecollar,married,basic.6y,unknown,yes,no,telephone,jun,tue,258,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
57,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,381,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,yes
34,bluecollar,married,basic.9y,no,yes,no,cellular,apr,fri,210,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
49,management,married,university.degree,no,no,no,cellular,apr,thu,289,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
53,admin,single,unknown,unknown,no,no,cellular,jul,tue,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
35,admin,single,professional.course,unknown,yes,no,telephone,may,tue,352,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
26,bluecollar,married,basic.9y,no,yes,no,cellular,apr,thu,77,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
39,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,150,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
32,admin,single,university.degree,no,no,no,cellular,aug,thu,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
50,management,married,university.degree,no,no,no,cellular,jul,thu,650,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
58,retired,divorced,university.degree,no,yes,no,telephone,may,mon,83,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
34,admin,single,university.degree,no,no,no,cellular,nov,thu,169,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
60,admin,married,university.degree,no,no,no,cellular,aug,mon,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,yes
34,bluecollar,married,basic.9y,no,no,no,cellular,apr,thu,234,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
43,bluecollar,married,basic.9y,unknown,yes,no,telephone,may,fri,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
34,technician,married,high.school,no,no,no,cellular,may,mon,347,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
31,technician,married,basic.6y,no,yes,no,telephone,nov,thu,51,8,999,1,failure,-0.1,93.2,-42,4.076,5195.8,yes
48,admin,married,university.degree,no,no,no,cellular,nov,thu,298,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,yes
42,admin,married,unknown,no,no,no,telephone,may,tue,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
42,self-employed,married,university.degree,no,yes,no,telephone,may,mon,1002,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
33,admin,married,university.degree,no,no,no,telephone,jun,tue,286,2,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,yes
37,bluecollar,married,high.school,unknown,no,no,telephone,may,tue,26,14,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
52,management,divorced,university.degree,no,no,no,cellular,nov,mon,578,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,yes
38,technician,single,high.school,no,no,no,telephone,may,wed,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
32,technician,single,professional.course,no,yes,yes,cellular,jul,thu,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
44,services,married,unknown,no,no,yes,cellular,jun,mon,151,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
57,bluecollar,married,basic.4y,unknown,yes,no,cellular,jul,fri,153,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
50,services,married,basic.4y,unknown,yes,no,telephone,may,wed,507,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
40,services,divorced,high.school,no,no,no,telephone,jun,fri,155,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
36,student,single,unknown,unknown,yes,no,cellular,may,mon,567,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
27,admin,single,high.school,no,yes,no,cellular,jul,mon,112,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
37,entrepreneur,married,university.degree,unknown,yes,no,telephone,nov,mon,215,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,yes
49,admin,married,basic.4y,no,yes,no,cellular,may,wed,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
43,bluecollar,married,basic.9y,unknown,yes,no,cellular,may,tue,545,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
33,management,married,university.degree,no,no,no,cellular,aug,mon,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
58,bluecollar,married,basic.4y,unknown,yes,no,cellular,jul,mon,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
38,bluecollar,married,basic.6y,no,yes,no,telephone,may,mon,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
59,admin,married,professional.course,no,yes,yes,cellular,aug,fri,1241,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
29,admin,single,university.degree,no,yes,no,cellular,aug,tue,112,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
39,management,divorced,university.degree,no,yes,no,cellular,nov,thu,10,6,999,1,failure,-0.1,93.2,-42,4.076,5195.8,yes
31,technician,married,university.degree,no,no,yes,telephone,may,wed,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
41,services,married,high.school,unknown,yes,yes,telephone,jun,tue,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
28,self-employed,single,university.degree,no,no,no,cellular,jun,mon,373,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
36,bluecollar,married,basic.9y,unknown,no,no,cellular,jul,thu,218,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
28,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,wed,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
52,admin,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,201,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
29,bluecollar,single,basic.6y,no,no,no,telephone,nov,fri,69,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
39,technician,single,university.degree,unknown,no,yes,cellular,oct,fri,125,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
33,technician,married,professional.course,no,yes,no,telephone,may,mon,390,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
27,housemaid,married,high.school,no,yes,no,cellular,jul,fri,189,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
31,admin,married,university.degree,no,no,no,cellular,aug,thu,112,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
28,admin,married,high.school,no,yes,no,cellular,nov,tue,254,5,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
35,admin,single,university.degree,no,no,no,cellular,jul,fri,330,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
35,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,536,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
32,bluecollar,married,basic.9y,no,yes,yes,cellular,may,wed,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
